# stamp_est0 stamp_est1 stamp_gt0 stamp_gt1 trans_error rot_error trans_relative_pose_gt rot_relative_pose_gt
1305031120.248003 1305031120.279430 1305031120.245600 1305031120.275700 0.001580 0.002842 0.006623 0.004956
1305031120.279430 1305031120.315196 1305031120.275700 1305031120.315600 0.001657 0.005165 0.010705 0.009518
1305031120.315196 1305031120.347787 1305031120.315600 1305031120.345600 0.002159 0.006203 0.008819 0.003255
1305031120.347787 1305031120.379437 1305031120.345600 1305031120.375600 0.004584 0.003427 0.009686 0.002306
1305031120.379437 1305031120.415445 1305031120.375600 1305031120.415600 0.007430 0.014908 0.014136 0.019347
1305031120.415445 1305031120.447417 1305031120.415600 1305031120.445600 0.007511 0.014976 0.010648 0.004051
1305031120.447417 1305031120.479432 1305031120.445600 1305031120.475600 0.005988 0.003889 0.010631 0.004238
1305031120.479432 1305031120.514819 1305031120.475600 1305031120.515600 0.004678 0.009386 0.014450 0.019976
1305031120.514819 1305031120.547736 1305031120.515600 1305031120.545600 0.003029 0.006695 0.010337 0.011600
1305031120.547736 1305031120.579551 1305031120.545600 1305031120.575600 0.001399 0.003949 0.009962 0.010569
1305031120.579551 1305031120.615236 1305031120.575600 1305031120.615600 0.001856 0.005737 0.013255 0.016037
1305031120.615236 1305031120.647354 1305031120.615600 1305031120.645600 0.003516 0.003466 0.009945 0.010868
1305031120.647354 1305031120.679318 1305031120.645600 1305031120.675700 0.001149 0.011120 0.009426 0.006711
1305031120.679318 1305031120.714522 1305031120.675700 1305031120.715600 0.003654 0.004200 0.013572 0.008057
1305031120.714522 1305031120.747369 1305031120.715600 1305031120.745700 0.000415 0.001524 0.009969 0.006536
1305031120.747369 1305031120.779894 1305031120.745700 1305031120.775600 0.004708 0.003169 0.009663 0.004722
1305031120.779894 1305031120.814944 1305031120.775600 1305031120.815600 0.006295 0.005819 0.012587 0.001613
1305031120.814944 1305031120.847921 1305031120.815600 1305031120.845600 0.002392 0.001416 0.009364 0.005543
1305031120.847921 1305031120.883435 1305031120.845600 1305031120.885600 0.003173 0.005159 0.012412 0.007995
1305031120.883435 1305031120.915444 1305031120.885600 1305031120.915600 0.004739 0.007422 0.009003 0.004394
1305031120.915444 1305031120.947488 1305031120.915600 1305031120.945700 0.001947 0.001130 0.008973 0.004336
1305031120.947488 1305031120.983366 1305031120.945700 1305031120.985600 0.001508 0.003320 0.011900 0.005940
1305031120.983366 1305031121.015019 1305031120.985600 1305031121.015600 0.001304 0.004004 0.008670 0.006115
1305031121.015019 1305031121.047498 1305031121.015600 1305031121.045600 0.002766 0.006598 0.008585 0.004362
1305031121.047498 1305031121.083099 1305031121.045600 1305031121.085600 0.004400 0.009739 0.011921 0.008569
1305031121.083099 1305031121.114696 1305031121.085600 1305031121.115600 0.001431 0.002431 0.008826 0.003582
1305031121.114696 1305031121.147331 1305031121.115600 1305031121.145600 0.002844 0.003183 0.008903 0.003804
1305031121.147331 1305031121.183271 1305031121.145600 1305031121.185600 0.003521 0.002341 0.011921 0.004820
1305031121.183271 1305031121.211420 1305031121.185600 1305031121.215600 0.002933 0.003095 0.009483 0.004245
1305031121.211420 1305031121.247194 1305031121.215600 1305031121.245600 0.004617 0.006036 0.009466 0.001811
1305031121.247194 1305031121.282876 1305031121.245600 1305031121.285600 0.001938 0.004532 0.012584 0.004006
1305031121.282876 1305031121.313568 1305031121.285600 1305031121.315600 0.003341 0.003168 0.009526 0.006312
1305031121.313568 1305031121.347517 1305031121.315600 1305031121.345600 0.004123 0.003384 0.009580 0.004736
1305031121.347517 1305031121.383226 1305031121.345600 1305031121.385600 0.005092 0.007067 0.012466 0.004758
1305031121.383226 1305031121.414318 1305031121.385600 1305031121.415600 0.001844 0.003400 0.009570 0.007910
1305031121.414318 1305031121.447319 1305031121.415600 1305031121.445600 0.004203 0.007159 0.008996 0.004768
1305031121.447319 1305031121.482964 1305031121.445600 1305031121.485600 0.003568 0.008633 0.012602 0.010384
1305031121.482964 1305031121.514107 1305031121.485600 1305031121.515600 0.006838 0.009035 0.009081 0.001394
1305031121.514107 1305031121.547270 1305031121.515600 1305031121.545600 0.003768 0.007118 0.008656 0.007942
1305031121.547270 1305031121.583204 1305031121.545600 1305031121.585600 0.003621 0.006652 0.011575 0.005747
1305031121.583204 1305031121.614700 1305031121.585600 1305031121.615600 0.000979 0.002099 0.008226 0.005422
1305031121.614700 1305031121.647183 1305031121.615600 1305031121.645600 0.002761 0.001042 0.008018 0.009106
1305031121.647183 1305031121.683200 1305031121.645600 1305031121.685600 0.004709 0.004724 0.009999 0.010820
1305031121.683200 1305031121.714520 1305031121.685600 1305031121.715600 0.004237 0.002849 0.007137 0.003167
1305031121.714520 1305031121.747145 1305031121.715600 1305031121.745700 0.001713 0.002038 0.006773 0.004992
1305031121.747145 1305031121.782835 1305031121.745700 1305031121.785600 0.002113 0.001959 0.008240 0.007166
1305031121.782835 1305031121.811540 1305031121.785600 1305031121.815600 0.001549 0.003565 0.005487 0.006292
1305031121.811540 1305031121.847335 1305031121.815600 1305031121.845700 0.003527 0.006897 0.004365 0.006832
1305031121.847335 1305031121.882060 1305031121.845700 1305031121.885600 0.000784 0.002660 0.003126 0.015466
1305031121.882060 1305031121.914931 1305031121.885600 1305031121.915600 0.002268 0.004078 0.000877 0.005127
1305031121.914931 1305031121.947288 1305031121.915600 1305031121.945600 0.003695 0.004998 0.000900 0.001753
1305031121.947288 1305031121.982926 1305031121.945600 1305031121.985600 0.002997 0.003010 0.003330 0.001562
1305031121.982926 1305031122.014256 1305031121.985600 1305031122.015600 0.003408 0.001832 0.004291 0.005765
1305031122.014256 1305031122.047306 1305031122.015600 1305031122.045600 0.001981 0.000533 0.005662 0.007432
1305031122.047306 1305031122.082959 1305031122.045600 1305031122.085800 0.003373 0.002027 0.009824 0.009450
1305031122.082959 1305031122.114672 1305031122.085800 1305031122.115600 0.004406 0.002496 0.008337 0.007236
1305031122.114672 1305031122.150725 1305031122.115600 1305031122.155600 0.003662 0.002553 0.013328 0.012474
1305031122.150725 1305031122.183042 1305031122.155600 1305031122.185600 0.001076 0.005588 0.010341 0.012094
1305031122.183042 1305031122.214959 1305031122.185600 1305031122.215600 0.013141 0.013435 0.011646 0.014739
1305031122.214959 1305031122.251319 1305031122.215600 1305031122.255600 0.012592 0.007668 0.016084 0.011275
1305031122.251319 1305031122.283560 1305031122.255600 1305031122.285600 0.003374 0.004402 0.012135 0.007150
1305031122.283560 1305031122.314289 1305031122.285600 1305031122.315600 0.007018 0.007066 0.012778 0.017194
1305031122.314289 1305031122.351327 1305031122.315600 1305031122.355600 0.006646 0.004022 0.016507 0.009890
1305031122.351327 1305031122.382630 1305031122.355600 1305031122.385500 0.004268 0.003366 0.012092 0.010010
1305031122.382630 1305031122.414997 1305031122.385500 1305031122.415600 0.006497 0.009263 0.011850 0.009163
1305031122.414997 1305031122.451257 1305031122.415600 1305031122.455500 0.004759 0.007122 0.015571 0.012243
1305031122.451257 1305031122.483360 1305031122.455500 1305031122.485600 0.001475 0.005221 0.011263 0.008607
1305031122.483360 1305031122.515097 1305031122.485600 1305031122.515600 0.004904 0.003827 0.011158 0.004825
1305031122.515097 1305031122.551490 1305031122.515600 1305031122.555500 0.004897 0.005836 0.014831 0.006202
1305031122.551490 1305031122.583208 1305031122.555500 1305031122.585600 0.003540 0.004646 0.011253 0.003669
1305031122.583208 1305031122.614980 1305031122.585600 1305031122.615700 0.005176 0.005988 0.010880 0.003453
1305031122.614980 1305031122.648788 1305031122.615700 1305031122.645600 0.002086 0.001115 0.010972 0.005079
1305031122.648788 1305031122.683402 1305031122.645600 1305031122.685600 0.002227 0.000755 0.014755 0.004651
1305031122.683402 1305031122.715208 1305031122.685600 1305031122.715600 0.001801 0.003096 0.010821 0.007430
1305031122.715208 1305031122.751298 1305031122.715600 1305031122.755600 0.003032 0.006808 0.014500 0.004409
1305031122.751298 1305031122.783423 1305031122.755600 1305031122.785600 0.004090 0.004144 0.010302 0.008350
1305031122.783423 1305031122.812555 1305031122.785600 1305031122.815600 0.001394 0.003359 0.010279 0.007566
1305031122.812555 1305031122.851418 1305031122.815600 1305031122.855600 0.007617 0.011372 0.012342 0.014411
1305031122.851418 1305031122.883754 1305031122.855600 1305031122.885600 0.005749 0.007161 0.009261 0.011803
1305031122.883754 1305031122.914571 1305031122.885600 1305031122.915600 0.008061 0.010488 0.008868 0.003846
1305031122.914571 1305031122.951341 1305031122.915600 1305031122.955600 0.003922 0.004881 0.011096 0.005238
1305031122.951341 1305031122.982815 1305031122.955600 1305031122.985600 0.003941 0.003960 0.008093 0.008565
1305031122.982815 1305031123.015450 1305031122.985600 1305031123.015500 0.002241 0.003252 0.008117 0.005299
1305031123.015450 1305031123.051827 1305031123.015500 1305031123.055700 0.004853 0.004715 0.010663 0.005899
1305031123.051827 1305031123.082975 1305031123.055700 1305031123.085600 0.005788 0.007572 0.008542 0.007390
1305031123.082975 1305031123.113873 1305031123.085600 1305031123.115600 0.003095 0.003306 0.008431 0.007533
1305031123.113873 1305031123.150822 1305031123.115600 1305031123.155500 0.005434 0.005283 0.011606 0.002449
1305031123.150822 1305031123.182155 1305031123.155500 1305031123.185500 0.006395 0.010949 0.009628 0.011976
1305031123.182155 1305031123.214704 1305031123.185500 1305031123.215500 0.003398 0.003040 0.009477 0.011424
1305031123.214704 1305031123.250618 1305031123.215500 1305031123.255500 0.003138 0.009952 0.013886 0.018087
1305031123.250618 1305031123.282347 1305031123.255500 1305031123.285600 0.004264 0.010155 0.010275 0.011267
1305031123.282347 1305031123.311327 1305031123.285600 1305031123.315600 0.003139 0.001591 0.009707 0.011409
1305031123.311327 1305031123.350481 1305031123.315600 1305031123.345600 0.003912 0.006180 0.009420 0.009636
1305031123.350481 1305031123.382255 1305031123.345600 1305031123.385600 0.000239 0.004983 0.012118 0.016507
1305031123.382255 1305031123.411363 1305031123.385600 1305031123.415600 0.003258 0.009547 0.008499 0.005695
1305031123.411363 1305031123.451255 1305031123.415600 1305031123.455500 0.004549 0.009647 0.011221 0.012970
1305031123.451255 1305031123.483594 1305031123.455500 1305031123.485600 0.002992 0.007036 0.008376 0.010519
1305031123.483594 1305031123.511360 1305031123.485600 1305031123.515500 0.002444 0.003311 0.007674 0.003286
1305031123.511360 1305031123.551513 1305031123.515500 1305031123.555600 0.002827 0.002263 0.010215 0.009297
1305031123.551513 1305031123.579583 1305031123.555600 1305031123.575500 0.005143 0.004126 0.004696 0.003192
1305031123.579583 1305031123.611335 1305031123.575500 1305031123.615500 0.003307 0.001899 0.009752 0.005242
1305031123.611335 1305031123.652411 1305031123.615500 1305031123.655600 0.003831 0.006169 0.009483 0.012583
1305031123.652411 1305031123.683753 1305031123.655600 1305031123.685600 0.002164 0.003340 0.006207 0.009265
1305031123.683753 1305031123.711323 1305031123.685600 1305031123.715500 0.004292 0.001491 0.005702 0.006948
1305031123.711323 1305031123.751723 1305031123.715500 1305031123.755500 0.002358 0.000727 0.005700 0.007138
1305031123.751723 1305031123.783858 1305031123.755500 1305031123.785600 0.003066 0.003932 0.002478 0.003704
1305031123.783858 1305031123.811608 1305031123.785600 1305031123.815500 0.000798 0.001662 0.001655 0.004326
1305031123.811608 1305031123.851444 1305031123.815500 1305031123.855500 0.003087 0.003198 0.001020 0.005017
1305031123.851444 1305031123.883786 1305031123.855500 1305031123.885500 0.005538 0.003790 0.001847 0.005103
1305031123.883786 1305031123.911243 1305031123.885500 1305031123.915500 0.001408 0.002998 0.002551 0.004774
1305031123.911243 1305031123.951442 1305031123.915500 1305031123.955600 0.004093 0.002196 0.004024 0.009755
1305031123.951442 1305031123.983415 1305031123.955600 1305031123.985600 0.011623 0.006038 0.004265 0.007528
1305031123.983415 1305031124.011302 1305031123.985600 1305031124.015500 0.000773 0.001524 0.005523 0.014953
1305031124.011302 1305031124.051505 1305031124.015500 1305031124.055500 0.005079 0.002445 0.008008 0.006797
1305031124.051505 1305031124.083837 1305031124.055500 1305031124.085500 0.007485 0.003044 0.006696 0.007965
1305031124.083837 1305031124.111331 1305031124.085500 1305031124.115500 0.004551 0.001773 0.007541 0.014193
1305031124.111331 1305031124.147446 1305031124.115500 1305031124.145600 0.006697 0.003296 0.007842 0.005801
1305031124.147446 1305031124.182694 1305031124.145600 1305031124.185500 0.006738 0.001547 0.010586 0.009169
1305031124.182694 1305031124.211396 1305031124.185500 1305031124.215500 0.002521 0.005309 0.008349 0.011660
1305031124.211396 1305031124.249327 1305031124.215500 1305031124.245500 0.006503 0.004825 0.008469 0.007359
1305031124.249327 1305031124.282545 1305031124.245500 1305031124.285500 0.005317 0.011445 0.011678 0.012262
1305031124.282545 1305031124.311361 1305031124.285500 1305031124.315500 0.022120 0.022934 0.008965 0.010352
1305031124.311361 1305031124.350354 1305031124.315500 1305031124.345500 0.001197 0.004022 0.009056 0.007874
1305031124.350354 1305031124.382420 1305031124.345500 1305031124.385600 0.003271 0.002691 0.012795 0.010630
1305031124.382420 1305031124.411439 1305031124.385600 1305031124.415500 0.003328 0.001521 0.010156 0.009940
1305031124.411439 1305031124.450245 1305031124.415500 1305031124.445600 0.002489 0.004961 0.010120 0.010137
1305031124.450245 1305031124.480099 1305031124.445600 1305031124.475600 0.002374 0.003542 0.010638 0.015313
1305031124.480099 1305031124.511324 1305031124.475600 1305031124.515500 0.007174 0.005750 0.014115 0.012070
1305031124.511324 1305031124.550437 1305031124.515500 1305031124.545500 0.001256 0.004025 0.010669 0.008205
1305031124.550437 1305031124.579404 1305031124.545500 1305031124.575500 0.002094 0.004807 0.010992 0.006613
1305031124.579404 1305031124.611358 1305031124.575500 1305031124.615500 0.001747 0.008380 0.015324 0.016478
1305031124.611358 1305031124.651271 1305031124.615500 1305031124.655600 0.005977 0.004999 0.015993 0.008664
1305031124.651271 1305031124.679362 1305031124.655600 1305031124.675600 0.007534 0.004429 0.008093 0.006266
1305031124.679362 1305031124.711251 1305031124.675600 1305031124.715500 0.005030 0.001455 0.015918 0.010033
1305031124.711251 1305031124.749890 1305031124.715500 1305031124.745500 0.002606 0.002564 0.012071 0.005056
1305031124.749890 1305031124.779365 1305031124.745500 1305031124.775500 0.002410 0.001963 0.012392 0.007158
1305031124.779365 1305031124.811360 1305031124.775500 1305031124.815500 0.006774 0.006828 0.016699 0.002181
1305031124.811360 1305031124.850535 1305031124.815500 1305031124.855500 0.001496 0.003142 0.016940 0.003980
1305031124.850535 1305031124.879355 1305031124.855500 1305031124.875600 0.008312 0.006593 0.008535 0.003779
1305031124.879355 1305031124.911448 1305031124.875600 1305031124.915600 0.008908 0.005461 0.016639 0.004486
1305031124.911448 1305031124.950730 1305031124.915600 1305031124.955600 0.001854 0.005424 0.015719 0.004074
1305031124.950730 1305031124.979438 1305031124.955600 1305031124.975800 0.012635 0.005548 0.007635 0.004186
1305031124.979438 1305031125.011454 1305031124.975800 1305031125.015500 0.005582 0.006083 0.015054 0.012934
1305031125.011454 1305031125.050763 1305031125.015500 1305031125.055500 0.009593 0.008408 0.014434 0.005681
1305031125.050763 1305031125.079364 1305031125.055500 1305031125.075500 0.005792 0.004609 0.006760 0.005130
1305031125.079364 1305031125.111364 1305031125.075500 1305031125.115500 0.000648 0.005439 0.013596 0.006762
1305031125.111364 1305031125.151013 1305031125.115500 1305031125.155600 0.005348 0.006004 0.013226 0.006030
1305031125.151013 1305031125.179353 1305031125.155600 1305031125.175600 0.005860 0.009659 0.005819 0.005950
1305031125.179353 1305031125.211320 1305031125.175600 1305031125.215500 0.003841 0.003926 0.011758 0.007012
1305031125.211320 1305031125.250632 1305031125.215500 1305031125.255500 0.002248 0.006645 0.011694 0.010332
1305031125.250632 1305031125.279467 1305031125.255500 1305031125.275600 0.001219 0.007612 0.005506 0.001587
1305031125.279467 1305031125.311493 1305031125.275600 1305031125.315500 0.003501 0.005271 0.010629 0.005754
1305031125.311493 1305031125.348880 1305031125.315500 1305031125.346200 0.003581 0.005061 0.007991 0.008005
1305031125.348880 1305031125.379401 1305031125.346200 1305031125.375600 0.006528 0.008135 0.007524 0.010231
1305031125.379401 1305031125.411335 1305031125.375600 1305031125.415600 0.002498 0.006157 0.009731 0.014587
1305031125.411335 1305031125.451195 1305031125.415600 1305031125.455600 0.003559 0.005614 0.008021 0.016275
1305031125.451195 1305031125.479424 1305031125.455600 1305031125.475600 0.007105 0.001116 0.003305 0.007678
1305031125.479424 1305031125.511316 1305031125.475600 1305031125.515600 0.008292 0.005591 0.006030 0.006369
1305031125.511316 1305031125.551020 1305031125.515600 1305031125.555500 0.002188 0.003310 0.003807 0.009627
1305031125.551020 1305031125.579308 1305031125.555500 1305031125.575500 0.002015 0.004331 0.001200 0.005435
1305031125.579308 1305031125.611533 1305031125.575500 1305031125.615600 0.005080 0.006819 0.001726 0.009585
1305031125.611533 1305031125.650575 1305031125.615600 1305031125.655600 0.007331 0.008840 0.003234 0.012497
1305031125.650575 1305031125.679328 1305031125.655600 1305031125.675600 0.010868 0.005337 0.001758 0.009547
1305031125.679328 1305031125.711443 1305031125.675600 1305031125.715500 0.007931 0.008204 0.005813 0.017313
1305031125.711443 1305031125.751260 1305031125.715500 1305031125.755500 0.005139 0.007075 0.007535 0.005915
1305031125.751260 1305031125.779348 1305031125.755500 1305031125.775500 0.003485 0.002568 0.004671 0.004808
1305031125.779348 1305031125.811573 1305031125.775500 1305031125.815500 0.002215 0.004727 0.009940 0.003111
1305031125.811573 1305031125.847412 1305031125.815500 1305031125.845500 0.001549 0.003728 0.008276 0.009081
1305031125.847412 1305031125.879318 1305031125.845500 1305031125.875500 0.003157 0.005223 0.008734 0.004265
1305031125.879318 1305031125.911305 1305031125.875500 1305031125.915500 0.005282 0.009763 0.012820 0.015280
1305031125.911305 1305031125.947343 1305031125.915500 1305031125.945700 0.007141 0.005714 0.010024 0.012940
1305031125.947343 1305031125.979324 1305031125.945700 1305031125.975500 0.005400 0.004298 0.010265 0.014931
1305031125.979324 1305031126.011333 1305031125.975500 1305031126.015500 0.004244 0.003749 0.014522 0.014076
1305031126.011333 1305031126.047324 1305031126.015500 1305031126.045500 0.006874 0.007684 0.011432 0.007576
1305031126.047324 1305031126.079356 1305031126.045500 1305031126.075600 0.003202 0.004005 0.011705 0.008155
1305031126.079356 1305031126.111370 1305031126.075600 1305031126.115500 0.006694 0.006559 0.015807 0.003826
1305031126.111370 1305031126.147432 1305031126.115500 1305031126.145500 0.005003 0.007154 0.012206 0.009134
1305031126.147432 1305031126.179384 1305031126.145500 1305031126.175500 0.006953 0.003881 0.012521 0.010974
1305031126.179384 1305031126.211319 1305031126.175500 1305031126.215500 0.011682 0.007502 0.016748 0.007192
1305031126.211319 1305031126.247298 1305031126.215500 1305031126.245500 0.004734 0.001119 0.012629 0.003682
1305031126.247298 1305031126.279363 1305031126.245500 1305031126.275500 0.000822 0.001582 0.012373 0.008940
1305031126.279363 1305031126.311332 1305031126.275500 1305031126.315500 0.002982 0.008393 0.015961 0.016505
1305031126.311332 1305031126.347363 1305031126.315500 1305031126.345600 0.001292 0.005178 0.011694 0.008527
1305031126.347363 1305031126.379423 1305031126.345600 1305031126.375700 0.003812 0.004845 0.010791 0.006545
1305031126.379423 1305031126.411465 1305031126.375700 1305031126.415500 0.000756 0.005545 0.014438 0.013360
1305031126.411465 1305031126.447361 1305031126.415500 1305031126.445500 0.004757 0.009380 0.010447 0.004312
1305031126.447361 1305031126.479533 1305031126.445500 1305031126.475600 0.002529 0.003668 0.010602 0.005779
1305031126.479533 1305031126.511410 1305031126.475600 1305031126.515500 0.002836 0.005675 0.013399 0.009585
1305031126.511410 1305031126.547374 1305031126.515500 1305031126.545900 0.002758 0.006014 0.009663 0.011014
1305031126.547374 1305031126.579454 1305031126.545900 1305031126.575600 0.000118 0.002060 0.008710 0.011117
1305031126.579454 1305031126.611528 1305031126.575600 1305031126.615500 0.002013 0.001624 0.010845 0.011950
1305031126.611528 1305031126.647376 1305031126.615500 1305031126.645500 0.004643 0.007689 0.007439 0.008369
1305031126.647376 1305031126.679479 1305031126.645500 1305031126.675600 0.000880 0.002766 0.006674 0.008637
1305031126.679479 1305031126.711583 1305031126.675600 1305031126.715500 0.001403 0.002776 0.008272 0.008807
1305031126.711583 1305031126.747316 1305031126.715500 1305031126.745600 0.002453 0.004284 0.005627 0.006896
1305031126.747316 1305031126.779379 1305031126.745600 1305031126.775500 0.001518 0.003639 0.004897 0.005922
1305031126.779379 1305031126.811602 1305031126.775500 1305031126.815600 0.000858 0.002084 0.005806 0.006089
1305031126.811602 1305031126.847343 1305031126.815600 1305031126.845500 0.002303 0.001049 0.003984 0.006333
1305031126.847343 1305031126.879357 1305031126.845500 1305031126.876000 0.000273 0.003026 0.003233 0.003056
1305031126.879357 1305031126.911364 1305031126.876000 1305031126.915500 0.001213 0.002711 0.003500 0.006042
1305031126.911364 1305031126.947437 1305031126.915500 1305031126.945500 0.002966 0.002447 0.001772 0.003671
1305031126.947437 1305031126.979337 1305031126.945500 1305031126.975600 0.001441 0.004326 0.000949 0.003747
1305031126.979337 1305031127.011371 1305031126.975600 1305031127.015600 0.001738 0.002655 0.001208 0.002200
1305031127.011371 1305031127.047297 1305031127.015600 1305031127.045500 0.001196 0.003740 0.000583 0.002952
1305031127.047297 1305031127.079299 1305031127.045500 1305031127.075500 0.001150 0.001640 0.000781 0.001166
1305031127.079299 1305031127.111435 1305031127.075500 1305031127.115500 0.005564 0.013512 0.002022 0.010440
1305031127.111435 1305031127.147307 1305031127.115500 1305031127.145500 0.001656 0.001822 0.001539 0.006406
1305031127.147307 1305031127.179349 1305031127.145500 1305031127.175600 0.003423 0.006505 0.001806 0.004244
1305031127.179349 1305031127.211700 1305031127.175600 1305031127.215500 0.003521 0.003674 0.003089 0.001984
1305031127.211700 1305031127.247374 1305031127.215500 1305031127.245500 0.005950 0.007290 0.002922 0.006056
1305031127.247374 1305031127.279465 1305031127.245500 1305031127.275500 0.005608 0.007489 0.002917 0.002047
1305031127.279465 1305031127.311362 1305031127.275500 1305031127.315500 0.002302 0.002081 0.003678 0.005389
1305031127.311362 1305031127.347356 1305031127.315500 1305031127.345600 0.005361 0.008261 0.003330 0.008407
1305031127.347356 1305031127.379262 1305031127.345600 1305031127.375500 0.004856 0.005481 0.003197 0.003492
1305031127.379262 1305031127.411371 1305031127.375500 1305031127.415400 0.001341 0.002705 0.003854 0.004108
1305031127.411371 1305031127.447333 1305031127.415400 1305031127.445500 0.005065 0.006646 0.002768 0.004427
1305031127.447333 1305031127.479362 1305031127.445500 1305031127.475500 0.004521 0.006477 0.002563 0.002668
1305031127.479362 1305031127.511356 1305031127.475500 1305031127.515500 0.000880 0.001296 0.002950 0.003567
1305031127.511356 1305031127.547348 1305031127.515500 1305031127.545500 0.004898 0.006690 0.002168 0.003212
1305031127.547348 1305031127.579345 1305031127.545500 1305031127.575500 0.002920 0.004213 0.001712 0.003079
1305031127.579345 1305031127.611271 1305031127.575500 1305031127.615400 0.003272 0.004202 0.001910 0.002720
1305031127.611271 1305031127.647358 1305031127.615400 1305031127.645700 0.004561 0.005120 0.001158 0.002615
1305031127.647358 1305031127.679298 1305031127.645700 1305031127.675500 0.002082 0.002394 0.001082 0.002849
1305031127.679298 1305031127.711375 1305031127.675500 1305031127.715500 0.003467 0.003659 0.001487 0.002537
1305031127.711375 1305031127.747304 1305031127.715500 1305031127.745500 0.003960 0.004653 0.000900 0.001778
1305031127.747304 1305031127.779346 1305031127.745500 1305031127.775500 0.001215 0.003594 0.001334 0.004874
1305031127.779346 1305031127.811829 1305031127.775500 1305031127.815500 0.004637 0.004370 0.001360 0.004336
1305031127.811829 1305031127.847366 1305031127.815500 1305031127.845600 0.001056 0.001519 0.000812 0.001470
1305031127.847366 1305031127.879380 1305031127.845600 1305031127.875500 0.001336 0.001390 0.000837 0.000824
1305031127.879380 1305031127.911476 1305031127.875500 1305031127.915500 0.001288 0.001279 0.001122 0.002514
1305031127.911476 1305031127.947366 1305031127.915500 1305031127.945500 0.002022 0.005667 0.000735 0.006219
1305031127.947366 1305031127.979371 1305031127.945500 1305031127.975500 0.001991 0.003084 0.001712 0.001967
1305031127.979371 1305031128.011427 1305031127.975500 1305031128.015400 0.001672 0.002863 0.002644 0.004023
1305031128.011427 1305031128.047369 1305031128.015400 1305031128.045500 0.003013 0.002943 0.001841 0.005102
1305031128.047369 1305031128.079334 1305031128.045500 1305031128.075600 0.001966 0.001786 0.002121 0.000721
1305031128.079334 1305031128.111391 1305031128.075600 1305031128.115500 0.001872 0.000945 0.002406 0.002305
1305031128.111391 1305031128.147418 1305031128.115500 1305031128.145500 0.000532 0.001626 0.001881 0.004940
1305031128.147418 1305031128.179350 1305031128.145500 1305031128.175500 0.004752 0.006846 0.001237 0.005389
1305031128.179350 1305031128.211447 1305031128.175500 1305031128.215500 0.004987 0.005884 0.001510 0.001926
1305031128.211447 1305031128.247480 1305031128.215500 1305031128.245500 0.001240 0.002384 0.000735 0.001181
1305031128.247480 1305031128.279336 1305031128.245500 1305031128.275500 0.003209 0.004245 0.000806 0.002253
1305031128.279336 1305031128.311483 1305031128.275500 1305031128.315500 0.002440 0.001802 0.000648 0.003664
1305031128.311483 1305031128.347423 1305031128.315500 1305031128.345500 0.000745 0.002115 0.000714 0.003272
1305031128.347423 1305031128.379404 1305031128.345500 1305031128.375500 0.000840 0.001504 0.000837 0.003725
1305031128.379404 1305031128.411337 1305031128.375500 1305031128.415400 0.000844 0.001330 0.001105 0.002521
1305031128.411337 1305031128.447296 1305031128.415400 1305031128.445400 0.001639 0.001522 0.000812 0.002312
1305031128.447296 1305031128.479296 1305031128.445400 1305031128.475500 0.001087 0.002160 0.000707 0.001865
1305031128.479296 1305031128.511433 1305031128.475500 1305031128.515600 0.000973 0.001775 0.001044 0.002107
1305031128.511433 1305031128.547399 1305031128.515600 1305031128.545500 0.000842 0.000982 0.000728 0.001623
1305031128.547399 1305031128.579455 1305031128.545500 1305031128.575500 0.002405 0.003938 0.000728 0.003600
1305031128.579455 1305031128.611395 1305031128.575500 1305031128.615500 0.001965 0.002585 0.001049 0.002132
1305031128.611395 1305031128.647352 1305031128.615500 1305031128.645500 0.002068 0.003452 0.000663 0.003340
1305031128.647352 1305031128.679282 1305031128.645500 1305031128.675500 0.003493 0.003569 0.000608 0.002747
1305031128.679282 1305031128.711457 1305031128.675500 1305031128.715500 0.001181 0.002002 0.000922 0.003950
