# stamp_est0 stamp_est1 stamp_gt0 stamp_gt1 trans_error rot_error trans_relative_pose_gt rot_relative_pose_gt
1305031120.215249 1305031120.248003 1305031120.215600 1305031120.245600 0.003220 0.006368 0.005605 0.005436
1305031120.248003 1305031120.279430 1305031120.245600 1305031120.275700 0.002907 0.005258 0.006623 0.004956
1305031120.279430 1305031120.315196 1305031120.275700 1305031120.315600 0.004647 0.001684 0.010705 0.009518
1305031120.315196 1305031120.347787 1305031120.315600 1305031120.345600 0.003935 0.008786 0.008819 0.003255
1305031120.347787 1305031120.379437 1305031120.345600 1305031120.375600 0.006101 0.005483 0.009686 0.002306
1305031120.379437 1305031120.415445 1305031120.375600 1305031120.415600 0.007417 0.003377 0.014136 0.019347
1305031120.415445 1305031120.447417 1305031120.415600 1305031120.445600 0.008032 0.015627 0.010648 0.004051
1305031120.447417 1305031120.479432 1305031120.445600 1305031120.475600 0.008132 0.008600 0.010631 0.004238
1305031120.479432 1305031120.514819 1305031120.475600 1305031120.515600 0.008270 0.005459 0.014450 0.019976
1305031120.514819 1305031120.547736 1305031120.515600 1305031120.545600 0.004925 0.009351 0.010337 0.011600
1305031120.547736 1305031120.579551 1305031120.545600 1305031120.575600 0.002093 0.004225 0.009962 0.010569
1305031120.579551 1305031120.615236 1305031120.575600 1305031120.615600 0.001729 0.006050 0.013255 0.016037
1305031120.615236 1305031120.647354 1305031120.615600 1305031120.645600 0.002228 0.002902 0.009945 0.010868
1305031120.647354 1305031120.679318 1305031120.645600 1305031120.675700 0.002247 0.013242 0.009426 0.006711
1305031120.679318 1305031120.714522 1305031120.675700 1305031120.715600 0.004341 0.004138 0.013572 0.008057
1305031120.714522 1305031120.747369 1305031120.715600 1305031120.745700 0.002277 0.002693 0.009969 0.006536
1305031120.747369 1305031120.779894 1305031120.745700 1305031120.775600 0.003398 0.003230 0.009663 0.004722
1305031120.779894 1305031120.814944 1305031120.775600 1305031120.815600 0.007371 0.007193 0.012587 0.001613
1305031120.814944 1305031120.847921 1305031120.815600 1305031120.845600 0.002373 0.001415 0.009364 0.005543
1305031120.847921 1305031120.883435 1305031120.845600 1305031120.885600 0.002916 0.005446 0.012412 0.007995
1305031120.883435 1305031120.915444 1305031120.885600 1305031120.915600 0.003675 0.007082 0.009003 0.004394
1305031120.915444 1305031120.947488 1305031120.915600 1305031120.945700 0.002686 0.001368 0.008973 0.004336
1305031120.947488 1305031120.983366 1305031120.945700 1305031120.985600 0.001299 0.002962 0.011900 0.005940
1305031120.983366 1305031121.015019 1305031120.985600 1305031121.015600 0.002766 0.005156 0.008670 0.006115
1305031121.015019 1305031121.047498 1305031121.015600 1305031121.045600 0.003152 0.007245 0.008585 0.004362
1305031121.047498 1305031121.083099 1305031121.045600 1305031121.085600 0.003732 0.009464 0.011921 0.008569
1305031121.083099 1305031121.114696 1305031121.085600 1305031121.115600 0.002020 0.004179 0.008826 0.003582
1305031121.114696 1305031121.147331 1305031121.115600 1305031121.145600 0.000965 0.001416 0.008903 0.003804
1305031121.147331 1305031121.183271 1305031121.145600 1305031121.185600 0.001540 0.001375 0.011921 0.004820
1305031121.183271 1305031121.211420 1305031121.185600 1305031121.215600 0.003573 0.003823 0.009483 0.004245
1305031121.211420 1305031121.247194 1305031121.215600 1305031121.245600 0.005571 0.006849 0.009466 0.001811
1305031121.247194 1305031121.282876 1305031121.245600 1305031121.285600 0.000658 0.002894 0.012584 0.004006
1305031121.282876 1305031121.313568 1305031121.285600 1305031121.315600 0.003500 0.002843 0.009526 0.006312
1305031121.313568 1305031121.347517 1305031121.315600 1305031121.345600 0.004724 0.004429 0.009580 0.004736
1305031121.347517 1305031121.383226 1305031121.345600 1305031121.385600 0.006580 0.007756 0.012466 0.004758
1305031121.383226 1305031121.414318 1305031121.385600 1305031121.415600 0.001953 0.003085 0.009570 0.007910
1305031121.414318 1305031121.447319 1305031121.415600 1305031121.445600 0.002375 0.006945 0.008996 0.004768
1305031121.447319 1305031121.482964 1305031121.445600 1305031121.485600 0.006397 0.010632 0.012602 0.010384
1305031121.482964 1305031121.514107 1305031121.485600 1305031121.515600 0.008635 0.009954 0.009081 0.001394
1305031121.514107 1305031121.547270 1305031121.515600 1305031121.545600 0.002208 0.005864 0.008656 0.007942
1305031121.547270 1305031121.583204 1305031121.545600 1305031121.585600 0.003185 0.006428 0.011575 0.005747
1305031121.583204 1305031121.614700 1305031121.585600 1305031121.615600 0.001984 0.002450 0.008226 0.005422
1305031121.614700 1305031121.647183 1305031121.615600 1305031121.645600 0.003098 0.001482 0.008018 0.009106
1305031121.647183 1305031121.683200 1305031121.645600 1305031121.685600 0.005524 0.004914 0.009999 0.010820
1305031121.683200 1305031121.714520 1305031121.685600 1305031121.715600 0.002629 0.002721 0.007137 0.003167
1305031121.714520 1305031121.747145 1305031121.715600 1305031121.745700 0.001143 0.001640 0.006773 0.004992
1305031121.747145 1305031121.782835 1305031121.745700 1305031121.785600 0.000548 0.001443 0.008240 0.007166
1305031121.782835 1305031121.811540 1305031121.785600 1305031121.815600 0.002632 0.004093 0.005487 0.006292
1305031121.811540 1305031121.847335 1305031121.815600 1305031121.845700 0.005294 0.007636 0.004365 0.006832
1305031121.847335 1305031121.882060 1305031121.845700 1305031121.885600 0.003093 0.003977 0.003126 0.015466
1305031121.882060 1305031121.914931 1305031121.885600 1305031121.915600 0.001440 0.005069 0.000877 0.005127
1305031121.914931 1305031121.947288 1305031121.915600 1305031121.945600 0.003954 0.005380 0.000900 0.001753
1305031121.947288 1305031121.982926 1305031121.945600 1305031121.985600 0.002336 0.001641 0.003330 0.001562
1305031121.982926 1305031122.014256 1305031121.985600 1305031122.015600 0.002405 0.001831 0.004291 0.005765
1305031122.014256 1305031122.047306 1305031122.015600 1305031122.045600 0.000919 0.001572 0.005662 0.007432
1305031122.047306 1305031122.082959 1305031122.045600 1305031122.085800 0.003591 0.002588 0.009824 0.009450
1305031122.082959 1305031122.114672 1305031122.085800 1305031122.115600 0.003944 0.002384 0.008337 0.007236
1305031122.114672 1305031122.150725 1305031122.115600 1305031122.155600 0.004379 0.002084 0.013328 0.012474
1305031122.150725 1305031122.183042 1305031122.155600 1305031122.185600 0.002981 0.006258 0.010341 0.012094
1305031122.183042 1305031122.214959 1305031122.185600 1305031122.215600 0.010200 0.011698 0.011646 0.014739
1305031122.214959 1305031122.251319 1305031122.215600 1305031122.255600 0.013269 0.007964 0.016084 0.011275
1305031122.251319 1305031122.283560 1305031122.255600 1305031122.285600 0.002501 0.004011 0.012135 0.007150
1305031122.283560 1305031122.314289 1305031122.285600 1305031122.315600 0.004564 0.003761 0.012778 0.017194
1305031122.314289 1305031122.351327 1305031122.315600 1305031122.355600 0.011126 0.008488 0.016507 0.009890
1305031122.351327 1305031122.382630 1305031122.355600 1305031122.385500 0.001499 0.003371 0.012092 0.010010
1305031122.382630 1305031122.414997 1305031122.385500 1305031122.415600 0.005750 0.008934 0.011850 0.009163
1305031122.414997 1305031122.451257 1305031122.415600 1305031122.455500 0.002092 0.003070 0.015571 0.012243
1305031122.451257 1305031122.483360 1305031122.455500 1305031122.485600 0.002335 0.006784 0.011263 0.008607
1305031122.483360 1305031122.515097 1305031122.485600 1305031122.515600 0.003697 0.005786 0.011158 0.004825
1305031122.515097 1305031122.551490 1305031122.515600 1305031122.555500 0.005626 0.006081 0.014831 0.006202
1305031122.551490 1305031122.583208 1305031122.555500 1305031122.585600 0.001535 0.003497 0.011253 0.003669
1305031122.583208 1305031122.614980 1305031122.585600 1305031122.615700 0.004533 0.006328 0.010880 0.003453
1305031122.614980 1305031122.648788 1305031122.615700 1305031122.645600 0.002086 0.002158 0.010972 0.005079
1305031122.648788 1305031122.683402 1305031122.645600 1305031122.685600 0.002895 0.001301 0.014755 0.004651
1305031122.683402 1305031122.715208 1305031122.685600 1305031122.715600 0.001774 0.002649 0.010821 0.007430
1305031122.715208 1305031122.751298 1305031122.715600 1305031122.755600 0.001983 0.005338 0.014500 0.004409
1305031122.751298 1305031122.783423 1305031122.755600 1305031122.785600 0.004284 0.004296 0.010302 0.008350
1305031122.783423 1305031122.812555 1305031122.785600 1305031122.815600 0.006591 0.008315 0.010279 0.007566
1305031122.812555 1305031122.851418 1305031122.815600 1305031122.855600 0.004448 0.007119 0.012342 0.014411
1305031122.851418 1305031122.883754 1305031122.855600 1305031122.885600 0.004869 0.006620 0.009261 0.011803
1305031122.883754 1305031122.914571 1305031122.885600 1305031122.915600 0.004754 0.008032 0.008868 0.003846
1305031122.914571 1305031122.951341 1305031122.915600 1305031122.955600 0.004111 0.004872 0.011096 0.005238
1305031122.951341 1305031122.982815 1305031122.955600 1305031122.985600 0.005098 0.005105 0.008093 0.008565
1305031122.982815 1305031123.015450 1305031122.985600 1305031123.015500 0.004387 0.004746 0.008117 0.005299
1305031123.015450 1305031123.051827 1305031123.015500 1305031123.055700 0.004972 0.005211 0.010663 0.005899
1305031123.051827 1305031123.082975 1305031123.055700 1305031123.085600 0.005562 0.006999 0.008542 0.007390
1305031123.082975 1305031123.113873 1305031123.085600 1305031123.115600 0.002940 0.003204 0.008431 0.007533
1305031123.113873 1305031123.150822 1305031123.115600 1305031123.155500 0.003926 0.004420 0.011606 0.002449
1305031123.150822 1305031123.182155 1305031123.155500 1305031123.185500 0.004131 0.008966 0.009628 0.011976
1305031123.182155 1305031123.214704 1305031123.185500 1305031123.215500 0.001122 0.003110 0.009477 0.011424
1305031123.214704 1305031123.250618 1305031123.215500 1305031123.255500 0.003739 0.008900 0.013886 0.018087
1305031123.250618 1305031123.282347 1305031123.255500 1305031123.285600 0.003124 0.009672 0.010275 0.011267
1305031123.282347 1305031123.311327 1305031123.285600 1305031123.315600 0.003614 0.005657 0.009707 0.011409
1305031123.311327 1305031123.350481 1305031123.315600 1305031123.345600 0.001588 0.004824 0.009420 0.009636
1305031123.350481 1305031123.382255 1305031123.345600 1305031123.385600 0.002793 0.003681 0.012118 0.016507
1305031123.382255 1305031123.411363 1305031123.385600 1305031123.415600 0.005132 0.011767 0.008499 0.005695
1305031123.411363 1305031123.451255 1305031123.415600 1305031123.455500 0.002140 0.008522 0.011221 0.012970
1305031123.451255 1305031123.483594 1305031123.455500 1305031123.485600 0.001946 0.003084 0.008376 0.010519
1305031123.483594 1305031123.511360 1305031123.485600 1305031123.515500 0.002877 0.006877 0.007674 0.003286
1305031123.511360 1305031123.551513 1305031123.515500 1305031123.555600 0.002096 0.004134 0.010215 0.009297
1305031123.551513 1305031123.579583 1305031123.555600 1305031123.575500 0.003532 0.006936 0.004696 0.003192
1305031123.579583 1305031123.611335 1305031123.575500 1305031123.615500 0.001571 0.004715 0.009752 0.005242
1305031123.611335 1305031123.652411 1305031123.615500 1305031123.655600 0.002353 0.005535 0.009483 0.012583
1305031123.652411 1305031123.683753 1305031123.655600 1305031123.685600 0.002262 0.003098 0.006207 0.009265
1305031123.683753 1305031123.711323 1305031123.685600 1305031123.715500 0.002103 0.004291 0.005702 0.006948
1305031123.711323 1305031123.751723 1305031123.715500 1305031123.755500 0.003926 0.004352 0.005700 0.007138
1305031123.751723 1305031123.783858 1305031123.755500 1305031123.785600 0.000894 0.006463 0.002478 0.003704
1305031123.783858 1305031123.811608 1305031123.785600 1305031123.815500 0.000221 0.001666 0.001655 0.004326
1305031123.811608 1305031123.851444 1305031123.815500 1305031123.855500 0.001561 0.003373 0.001020 0.005017
1305031123.851444 1305031123.883786 1305031123.855500 1305031123.885500 0.002706 0.004150 0.001847 0.005103
1305031123.883786 1305031123.911243 1305031123.885500 1305031123.915500 0.001498 0.002615 0.002551 0.004774
1305031123.911243 1305031123.951442 1305031123.915500 1305031123.955600 0.003349 0.007420 0.004024 0.009755
1305031123.951442 1305031123.983415 1305031123.955600 1305031123.985600 0.006527 0.010377 0.004265 0.007528
1305031123.983415 1305031124.011302 1305031123.985600 1305031124.015500 0.002471 0.002185 0.005523 0.014953
1305031124.011302 1305031124.051505 1305031124.015500 1305031124.055500 0.007177 0.011011 0.008008 0.006797
1305031124.051505 1305031124.083837 1305031124.055500 1305031124.085500 0.007496 0.004038 0.006696 0.007965
1305031124.083837 1305031124.111331 1305031124.085500 1305031124.115500 0.004449 0.005744 0.007541 0.014193
1305031124.111331 1305031124.147446 1305031124.115500 1305031124.145600 0.010401 0.014957 0.007842 0.005801
1305031124.147446 1305031124.182694 1305031124.145600 1305031124.185500 0.005745 0.001071 0.010586 0.009169
1305031124.182694 1305031124.211396 1305031124.185500 1305031124.215500 0.002989 0.007267 0.008349 0.011660
1305031124.211396 1305031124.249327 1305031124.215500 1305031124.245500 0.007522 0.011707 0.008469 0.007359
1305031124.249327 1305031124.282545 1305031124.245500 1305031124.285500 0.008684 0.006535 0.011678 0.012262
1305031124.282545 1305031124.311361 1305031124.285500 1305031124.315500 0.004804 0.005423 0.008965 0.010352
1305031124.311361 1305031124.350354 1305031124.315500 1305031124.345500 0.005811 0.010518 0.009056 0.007874
1305031124.350354 1305031124.382420 1305031124.345500 1305031124.385600 0.006821 0.002722 0.012795 0.010630
1305031124.382420 1305031124.411439 1305031124.385600 1305031124.415500 0.004831 0.006775 0.010156 0.009940
1305031124.411439 1305031124.450245 1305031124.415500 1305031124.445600 0.004334 0.009924 0.010120 0.010137
1305031124.450245 1305031124.480099 1305031124.445600 1305031124.475600 0.004701 0.005748 0.010638 0.015313
1305031124.480099 1305031124.511324 1305031124.475600 1305031124.515500 0.008911 0.007354 0.014115 0.012070
1305031124.511324 1305031124.550437 1305031124.515500 1305031124.545500 0.001849 0.005336 0.010669 0.008205
1305031124.550437 1305031124.579404 1305031124.545500 1305031124.575500 0.002452 0.003670 0.010992 0.006613
1305031124.579404 1305031124.611358 1305031124.575500 1305031124.615500 0.003017 0.005358 0.015324 0.016478
1305031124.611358 1305031124.651271 1305031124.615500 1305031124.655600 0.004806 0.003974 0.015993 0.008664
1305031124.651271 1305031124.679362 1305031124.655600 1305031124.675600 0.006360 0.004533 0.008093 0.006266
1305031124.679362 1305031124.711251 1305031124.675600 1305031124.715500 0.005835 0.001498 0.015918 0.010033
1305031124.711251 1305031124.749890 1305031124.715500 1305031124.745500 0.003064 0.002774 0.012071 0.005056
1305031124.749890 1305031124.779365 1305031124.745500 1305031124.775500 0.001038 0.001793 0.012392 0.007158
1305031124.779365 1305031124.811360 1305031124.775500 1305031124.815500 0.005876 0.005931 0.016699 0.002181
1305031124.811360 1305031124.850535 1305031124.815500 1305031124.855500 0.001525 0.002533 0.016940 0.003980
1305031124.850535 1305031124.879355 1305031124.855500 1305031124.875600 0.008285 0.006135 0.008535 0.003779
1305031124.879355 1305031124.911448 1305031124.875600 1305031124.915600 0.008932 0.006435 0.016639 0.004486
1305031124.911448 1305031124.950730 1305031124.915600 1305031124.955600 0.001675 0.004252 0.015719 0.004074
1305031124.950730 1305031124.979438 1305031124.955600 1305031124.975800 0.012720 0.005956 0.007635 0.004186
1305031124.979438 1305031125.011454 1305031124.975800 1305031125.015500 0.007206 0.006946 0.015054 0.012934
1305031125.011454 1305031125.050763 1305031125.015500 1305031125.055500 0.008951 0.008676 0.014434 0.005681
1305031125.050763 1305031125.079364 1305031125.055500 1305031125.075500 0.006853 0.004332 0.006760 0.005130
1305031125.079364 1305031125.111364 1305031125.075500 1305031125.115500 0.001763 0.006197 0.013596 0.006762
1305031125.111364 1305031125.151013 1305031125.115500 1305031125.155600 0.005410 0.007219 0.013226 0.006030
1305031125.151013 1305031125.179353 1305031125.155600 1305031125.175600 0.003189 0.005848 0.005819 0.005950
1305031125.179353 1305031125.211320 1305031125.175600 1305031125.215500 0.003434 0.004013 0.011758 0.007012
1305031125.211320 1305031125.250632 1305031125.215500 1305031125.255500 0.001410 0.005520 0.011694 0.010332
1305031125.250632 1305031125.279467 1305031125.255500 1305031125.275600 0.002708 0.007957 0.005506 0.001587
1305031125.279467 1305031125.311493 1305031125.275600 1305031125.315500 0.003407 0.004491 0.010629 0.005754
1305031125.311493 1305031125.348880 1305031125.315500 1305031125.346200 0.003196 0.004722 0.007991 0.008005
1305031125.348880 1305031125.379401 1305031125.346200 1305031125.375600 0.004224 0.005791 0.007524 0.010231
1305031125.379401 1305031125.411335 1305031125.375600 1305031125.415600 0.003851 0.004860 0.009731 0.014587
1305031125.411335 1305031125.451195 1305031125.415600 1305031125.455600 0.002650 0.005670 0.008021 0.016275
1305031125.451195 1305031125.479424 1305031125.455600 1305031125.475600 0.005420 0.001649 0.003305 0.007678
1305031125.479424 1305031125.511316 1305031125.475600 1305031125.515600 0.005904 0.002816 0.006030 0.006369
1305031125.511316 1305031125.551020 1305031125.515600 1305031125.555500 0.001146 0.002935 0.003807 0.009627
1305031125.551020 1305031125.579308 1305031125.555500 1305031125.575500 0.002021 0.003551 0.001200 0.005435
1305031125.579308 1305031125.611533 1305031125.575500 1305031125.615600 0.004779 0.006512 0.001726 0.009585
1305031125.611533 1305031125.650575 1305031125.615600 1305031125.655600 0.007108 0.008162 0.003234 0.012497
1305031125.650575 1305031125.679328 1305031125.655600 1305031125.675600 0.010000 0.004306 0.001758 0.009547
1305031125.679328 1305031125.711443 1305031125.675600 1305031125.715500 0.008271 0.010405 0.005813 0.017313
1305031125.711443 1305031125.751260 1305031125.715500 1305031125.755500 0.006176 0.007259 0.007535 0.005915
1305031125.751260 1305031125.779348 1305031125.755500 1305031125.775500 0.003135 0.001964 0.004671 0.004808
1305031125.779348 1305031125.811573 1305031125.775500 1305031125.815500 0.002080 0.002913 0.009940 0.003111
1305031125.811573 1305031125.847412 1305031125.815500 1305031125.845500 0.002684 0.004109 0.008276 0.009081
1305031125.847412 1305031125.879318 1305031125.845500 1305031125.875500 0.005072 0.005860 0.008734 0.004265
1305031125.879318 1305031125.911305 1305031125.875500 1305031125.915500 0.005692 0.008833 0.012820 0.015280
1305031125.911305 1305031125.947343 1305031125.915500 1305031125.945700 0.006781 0.006240 0.010024 0.012940
1305031125.947343 1305031125.979324 1305031125.945700 1305031125.975500 0.004001 0.005108 0.010265 0.014931
1305031125.979324 1305031126.011333 1305031125.975500 1305031126.015500 0.006132 0.002023 0.014522 0.014076
1305031126.011333 1305031126.047324 1305031126.015500 1305031126.045500 0.002660 0.006608 0.011432 0.007576
1305031126.047324 1305031126.079356 1305031126.045500 1305031126.075600 0.000151 0.002184 0.011705 0.008155
1305031126.079356 1305031126.111370 1305031126.075600 1305031126.115500 0.008635 0.007155 0.015807 0.003826
1305031126.111370 1305031126.147432 1305031126.115500 1305031126.145500 0.004913 0.005112 0.012206 0.009134
1305031126.147432 1305031126.179384 1305031126.145500 1305031126.175500 0.002630 0.004603 0.012521 0.010974
1305031126.179384 1305031126.211319 1305031126.175500 1305031126.215500 0.007297 0.004420 0.016748 0.007192
1305031126.211319 1305031126.247298 1305031126.215500 1305031126.245500 0.002953 0.001969 0.012629 0.003682
1305031126.247298 1305031126.279363 1305031126.245500 1305031126.275500 0.001270 0.002069 0.012373 0.008940
1305031126.279363 1305031126.311332 1305031126.275500 1305031126.315500 0.002554 0.004944 0.015961 0.016505
1305031126.311332 1305031126.347363 1305031126.315500 1305031126.345600 0.002896 0.006799 0.011694 0.008527
1305031126.347363 1305031126.379423 1305031126.345600 1305031126.375700 0.002195 0.004849 0.010791 0.006545
1305031126.379423 1305031126.411465 1305031126.375700 1305031126.415500 0.003200 0.002907 0.014438 0.013360
1305031126.411465 1305031126.447361 1305031126.415500 1305031126.445500 0.004496 0.009843 0.010447 0.004312
1305031126.447361 1305031126.479533 1305031126.445500 1305031126.475600 0.001965 0.002505 0.010602 0.005779
1305031126.479533 1305031126.511410 1305031126.475600 1305031126.515500 0.002935 0.005725 0.013399 0.009585
1305031126.511410 1305031126.547374 1305031126.515500 1305031126.545900 0.004371 0.006448 0.009663 0.011014
1305031126.547374 1305031126.579454 1305031126.545900 1305031126.575600 0.000572 0.001412 0.008710 0.011117
1305031126.579454 1305031126.611528 1305031126.575600 1305031126.615500 0.003409 0.001677 0.010845 0.011950
1305031126.611528 1305031126.647376 1305031126.615500 1305031126.645500 0.006391 0.008887 0.007439 0.008369
1305031126.647376 1305031126.679479 1305031126.645500 1305031126.675600 0.000676 0.001474 0.006674 0.008637
1305031126.679479 1305031126.711583 1305031126.675600 1305031126.715500 0.001403 0.001266 0.008272 0.008807
1305031126.711583 1305031126.747316 1305031126.715500 1305031126.745600 0.003551 0.005709 0.005627 0.006896
1305031126.747316 1305031126.779379 1305031126.745600 1305031126.775500 0.003261 0.005629 0.004897 0.005922
1305031126.779379 1305031126.811602 1305031126.775500 1305031126.815600 0.002827 0.003707 0.005806 0.006089
1305031126.811602 1305031126.847343 1305031126.815600 1305031126.845500 0.001329 0.003326 0.003984 0.006333
1305031126.847343 1305031126.879357 1305031126.845500 1305031126.876000 0.000499 0.003148 0.003233 0.003056
1305031126.879357 1305031126.911364 1305031126.876000 1305031126.915500 0.001677 0.002391 0.003500 0.006042
1305031126.911364 1305031126.947437 1305031126.915500 1305031126.945500 0.003158 0.004564 0.001772 0.003671
1305031126.947437 1305031126.979337 1305031126.945500 1305031126.975600 0.003083 0.005456 0.000949 0.003747
1305031126.979337 1305031127.011371 1305031126.975600 1305031127.015600 0.000533 0.003288 0.001208 0.002200
1305031127.011371 1305031127.047297 1305031127.015600 1305031127.045500 0.002142 0.004637 0.000583 0.002952
1305031127.047297 1305031127.079299 1305031127.045500 1305031127.075500 0.001050 0.001002 0.000781 0.001166
1305031127.079299 1305031127.111435 1305031127.075500 1305031127.115500 0.001940 0.008320 0.002022 0.010440
1305031127.111435 1305031127.147307 1305031127.115500 1305031127.145500 0.002142 0.001931 0.001539 0.006406
1305031127.147307 1305031127.179349 1305031127.145500 1305031127.175600 0.003202 0.006209 0.001806 0.004244
1305031127.179349 1305031127.211700 1305031127.175600 1305031127.215500 0.002750 0.003041 0.003089 0.001984
1305031127.211700 1305031127.247374 1305031127.215500 1305031127.245500 0.001793 0.001951 0.002922 0.006056
1305031127.247374 1305031127.279465 1305031127.245500 1305031127.275500 0.004357 0.005193 0.002917 0.002047
1305031127.279465 1305031127.311362 1305031127.275500 1305031127.315500 0.001435 0.003121 0.003678 0.005389
1305031127.311362 1305031127.347356 1305031127.315500 1305031127.345600 0.003045 0.005449 0.003330 0.008407
1305031127.347356 1305031127.379262 1305031127.345600 1305031127.375500 0.005582 0.005946 0.003197 0.003492
1305031127.379262 1305031127.411371 1305031127.375500 1305031127.415400 0.001403 0.002486 0.003854 0.004108
1305031127.411371 1305031127.447333 1305031127.415400 1305031127.445500 0.003347 0.003965 0.002768 0.004427
1305031127.447333 1305031127.479362 1305031127.445500 1305031127.475500 0.005615 0.007094 0.002563 0.002668
1305031127.479362 1305031127.511356 1305031127.475500 1305031127.515500 0.000814 0.001042 0.002950 0.003567
1305031127.511356 1305031127.547348 1305031127.515500 1305031127.545500 0.003470 0.004709 0.002168 0.003212
1305031127.547348 1305031127.579345 1305031127.545500 1305031127.575500 0.002807 0.003923 0.001712 0.003079
1305031127.579345 1305031127.611271 1305031127.575500 1305031127.615400 0.002611 0.003393 0.001910 0.002720
1305031127.611271 1305031127.647358 1305031127.615400 1305031127.645700 0.003968 0.003307 0.001158 0.002615
1305031127.647358 1305031127.679298 1305031127.645700 1305031127.675500 0.000636 0.000889 0.001082 0.002849
1305031127.679298 1305031127.711375 1305031127.675500 1305031127.715500 0.004558 0.005119 0.001487 0.002537
1305031127.711375 1305031127.747304 1305031127.715500 1305031127.745500 0.002988 0.003607 0.000900 0.001778
1305031127.747304 1305031127.779346 1305031127.745500 1305031127.775500 0.001349 0.003313 0.001334 0.004874
1305031127.779346 1305031127.811829 1305031127.775500 1305031127.815500 0.003743 0.002642 0.001360 0.004336
1305031127.811829 1305031127.847366 1305031127.815500 1305031127.845600 0.000536 0.001429 0.000812 0.001470
1305031127.847366 1305031127.879380 1305031127.845600 1305031127.875500 0.001145 0.001122 0.000837 0.000824
1305031127.879380 1305031127.911476 1305031127.875500 1305031127.915500 0.001491 0.001419 0.001122 0.002514
1305031127.911476 1305031127.947366 1305031127.915500 1305031127.945500 0.001866 0.005735 0.000735 0.006219
1305031127.947366 1305031127.979371 1305031127.945500 1305031127.975500 0.001489 0.003495 0.001712 0.001967
1305031127.979371 1305031128.011427 1305031127.975500 1305031128.015400 0.002055 0.002855 0.002644 0.004023
1305031128.011427 1305031128.047369 1305031128.015400 1305031128.045500 0.003428 0.002934 0.001841 0.005102
1305031128.047369 1305031128.079334 1305031128.045500 1305031128.075600 0.002022 0.001468 0.002121 0.000721
1305031128.079334 1305031128.111391 1305031128.075600 1305031128.115500 0.001926 0.000911 0.002406 0.002305
1305031128.111391 1305031128.147418 1305031128.115500 1305031128.145500 0.000689 0.001415 0.001881 0.004940
1305031128.147418 1305031128.179350 1305031128.145500 1305031128.175500 0.004410 0.006165 0.001237 0.005389
1305031128.179350 1305031128.211447 1305031128.175500 1305031128.215500 0.004332 0.004680 0.001510 0.001926
1305031128.211447 1305031128.247480 1305031128.215500 1305031128.245500 0.001212 0.000141 0.000735 0.001181
1305031128.247480 1305031128.279336 1305031128.245500 1305031128.275500 0.003761 0.004801 0.000806 0.002253
1305031128.279336 1305031128.311483 1305031128.275500 1305031128.315500 0.002535 0.000808 0.000648 0.003664
1305031128.311483 1305031128.347423 1305031128.315500 1305031128.345500 0.000631 0.002513 0.000714 0.003272
1305031128.347423 1305031128.379404 1305031128.345500 1305031128.375500 0.001474 0.002028 0.000837 0.003725
1305031128.379404 1305031128.411337 1305031128.375500 1305031128.415400 0.000462 0.001528 0.001105 0.002521
1305031128.411337 1305031128.447296 1305031128.415400 1305031128.445400 0.001333 0.002284 0.000812 0.002312
1305031128.447296 1305031128.479296 1305031128.445400 1305031128.475500 0.000920 0.001384 0.000707 0.001865
1305031128.479296 1305031128.511433 1305031128.475500 1305031128.515600 0.000900 0.001720 0.001044 0.002107
1305031128.511433 1305031128.547399 1305031128.515600 1305031128.545500 0.000435 0.000666 0.000728 0.001623
1305031128.547399 1305031128.579455 1305031128.545500 1305031128.575500 0.002087 0.003899 0.000728 0.003600
1305031128.579455 1305031128.611395 1305031128.575500 1305031128.615500 0.001373 0.002095 0.001049 0.002132
1305031128.611395 1305031128.647352 1305031128.615500 1305031128.645500 0.001569 0.003129 0.000663 0.003340
1305031128.647352 1305031128.679282 1305031128.645500 1305031128.675500 0.001730 0.001787 0.000608 0.002747
1305031128.679282 1305031128.711457 1305031128.675500 1305031128.715500 0.002160 0.003042 0.000922 0.003950
